Date,Grocery,Produce,Kitchen,Dairy,Beverage,Bakery,Frozen,Deli,Cheese,Beer,Sushi,Meat,Meat Pre-Packed,Nuts,Pre-Priced Chips and Cookies,Pre-Priced Bread,Flower,Fish,Salad Bar,Total Sales,COGS,Payroll
3/12/22 0:00,"$5,976.46 ","$3,639.71 ","$4,875.45 ","$2,516.56 ","$3,284.93 ","$1,144.88 ","$1,780.36 ","$2,146.54 ","$1,222.52 ","$1,873.13 ","$1,618.52 ","$1,455.64 ",$230.89 ,$290.42 ,$282.73 ,$394.30 ,$664.78 ,$204.63 ,$180.68 ,"$33,783.13 ","$16,891.56 ","$8,445.78 "
3/13/22 0:00,"$5,468.65 ","$3,408.30 ","$4,073.83 ","$2,133.08 ","$3,941.69 ","$1,731.50 ","$1,565.56 ","$2,958.19 ","$1,439.12 ","$1,106.50 ","$1,600.91 ","$1,464.81 ",$613.68 ,$202.45 ,$189.44 ,$399.12 ,$740.81 ,$340.01 ,$198.09 ,"$33,575.74 ","$16,787.87 ","$8,393.94 "
3/14/22 0:00,"$5,976.76 ","$3,377.41 ","$4,490.97 ","$2,773.45 ","$3,546.13 ","$1,342.65 ","$1,745.53 ","$2,002.62 ","$1,988.42 ","$1,125.70 ","$1,904.80 ","$1,298.44 ",$644.26 ,$299.34 ,$157.76 ,$542.96 ,$821.19 ,$212.08 ,$219.93 ,"$34,470.40 ","$17,235.20 ","$8,617.60 "
3/15/22 0:00,"$5,604.85 ","$3,809.36 ","$4,717.56 ","$2,406.27 ","$3,323.61 ","$1,122.37 ","$1,468.33 ","$2,484.42 ","$1,632.68 ","$1,166.23 ","$1,883.69 ","$1,265.72 ",$292.94 ,$249.15 ,$199.33 ,$356.94 ,$755.66 ,$283.93 ,$186.11 ,"$33,209.15 ","$16,604.57 ","$8,302.29 "
3/16/22 0:00,"$5,739.26 ","$3,709.04 ","$4,738.15 ","$2,963.09 ","$3,813.55 ","$1,593.60 ","$1,279.95 ","$2,756.34 ","$1,278.60 ","$1,148.34 ","$1,905.61 ","$1,848.97 ",$670.22 ,$213.17 ,$170.25 ,$460.15 ,$539.75 ,$342.76 ,$164.95 ,"$35,335.75 ","$17,667.88 ","$8,833.94 "
3/17/22 0:00,"$5,039.19 ","$3,954.33 ","$4,906.49 ","$2,283.51 ","$3,697.40 ","$1,179.65 ","$1,040.63 ","$2,209.96 ","$1,985.90 ","$1,794.78 ","$1,878.67 ","$1,859.37 ",$566.18 ,$256.54 ,$290.53 ,$477.28 ,$453.54 ,$289.60 ,$155.17 ,"$34,318.72 ","$17,159.36 ","$8,579.68 "
3/18/22 0:00,"$5,282.81 ","$3,351.94 ","$4,799.87 ","$2,263.08 ","$3,413.96 ","$1,058.06 ","$1,677.20 ","$2,459.56 ","$1,279.17 ","$1,810.98 ","$1,547.93 ","$1,015.34 ",$646.72 ,$245.85 ,$263.85 ,$416.77 ,$417.90 ,$287.48 ,$232.51 ,"$32,470.98 ","$16,235.49 ","$8,117.74 "
3/19/22 0:00,"$5,120.20 ","$3,897.54 ","$4,310.93 ","$2,333.51 ","$3,629.62 ","$1,163.29 ","$1,142.59 ","$2,493.06 ","$1,719.65 ","$1,169.47 ","$1,941.44 ","$1,719.61 ",$595.74 ,$204.93 ,$308.74 ,$398.60 ,$575.75 ,$306.68 ,$157.57 ,"$33,188.92 ","$16,594.46 ","$8,297.23 "
3/20/22 0:00,"$5,296.14 ","$3,769.97 ","$4,498.43 ","$2,572.32 ","$3,778.58 ","$1,419.99 ","$1,459.35 ","$2,260.40 ","$1,263.33 ","$1,112.52 ","$1,688.81 ","$1,329.92 ",$233.96 ,$257.76 ,$230.52 ,$509.28 ,$403.35 ,$279.99 ,$184.98 ,"$32,549.60 ","$16,274.80 ","$8,137.40 "
3/21/22 0:00,"$5,118.73 ","$3,357.42 ","$4,701.79 ","$2,894.87 ","$3,851.56 ","$1,693.51 ","$1,666.75 ","$2,878.75 ","$1,774.31 ","$1,572.48 ","$1,609.83 ","$1,919.35 ",$323.45 ,$293.16 ,$202.10 ,$384.20 ,$732.06 ,$231.83 ,$334.25 ,"$35,540.40 ","$17,770.20 ","$8,885.10 "
3/22/22 0:00,"$5,317.98 ","$3,621.67 ","$4,138.44 ","$2,176.28 ","$3,816.41 ","$1,641.50 ","$1,891.29 ","$2,925.16 ","$1,643.98 ","$1,699.71 ","$1,783.78 ","$1,242.12 ",$625.44 ,$247.26 ,$322.21 ,$480.11 ,$603.30 ,$196.80 ,$249.71 ,"$34,623.15 ","$17,311.58 ","$8,655.79 "
3/23/22 0:00,"$5,414.26 ","$3,288.57 ","$4,193.99 ","$2,279.68 ","$3,166.08 ","$1,005.21 ","$1,609.36 ","$2,749.34 ","$1,572.71 ","$1,559.04 ","$1,672.93 ","$1,335.40 ",$224.04 ,$222.92 ,$263.11 ,$549.96 ,$729.50 ,$341.33 ,$170.67 ,"$32,348.10 ","$16,174.05 ","$8,087.02 "
3/24/22 0:00,"$5,064.15 ","$3,874.40 ","$4,481.04 ","$2,581.68 ","$3,828.39 ","$1,793.29 ","$1,217.72 ","$2,008.64 ","$1,458.89 ","$1,027.69 ","$1,854.93 ","$1,747.34 ",$554.60 ,$267.09 ,$244.58 ,$517.56 ,$623.98 ,$279.15 ,$327.30 ,"$33,752.42 ","$16,876.21 ","$8,438.11 "
3/25/22 0:00,"$5,692.47 ","$3,112.43 ","$4,298.25 ","$2,454.33 ","$3,058.63 ","$1,335.69 ","$1,474.06 ","$2,628.93 ","$1,242.84 ","$1,766.09 ","$1,847.31 ","$1,074.10 ",$540.67 ,$226.76 ,$328.27 ,$434.74 ,$406.70 ,$151.39 ,$187.14 ,"$32,260.80 ","$16,130.40 ","$8,065.20 "
3/26/22 0:00,"$5,566.60 ","$3,212.43 ","$4,862.56 ","$2,447.32 ","$3,200.17 ","$1,679.72 ","$1,667.62 ","$2,232.11 ","$1,609.43 ","$1,714.19 ","$1,925.05 ","$1,708.04 ",$422.01 ,$291.52 ,$219.56 ,$486.34 ,$792.46 ,$225.20 ,$249.00 ,"$34,511.33 ","$17,255.66 ","$8,627.83 "
3/27/22 0:00,"$5,265.39 ","$3,183.03 ","$4,586.28 ","$2,820.73 ","$3,622.93 ","$1,032.67 ","$1,195.32 ","$2,267.18 ","$1,874.35 ","$1,717.26 ","$1,996.78 ","$1,674.68 ",$487.41 ,$247.70 ,$231.78 ,$467.69 ,$814.24 ,$158.24 ,$318.57 ,"$33,962.23 ","$16,981.11 ","$8,490.56 "
3/28/22 0:00,"$5,523.25 ","$3,403.03 ","$4,348.67 ","$2,923.88 ","$3,114.69 ","$1,393.79 ","$1,732.17 ","$2,183.80 ","$1,031.31 ","$1,207.21 ","$1,899.78 ","$1,304.02 ",$330.27 ,$278.46 ,$201.49 ,$480.42 ,$670.48 ,$321.45 ,$347.60 ,"$32,695.77 ","$16,347.88 ","$8,173.94 "
3/29/22 0:00,"$5,093.94 ","$3,745.23 ","$4,848.83 ","$2,481.31 ","$3,603.35 ","$1,019.61 ","$1,763.82 ","$2,572.41 ","$1,732.67 ","$1,070.28 ","$1,570.77 ","$1,712.77 ",$495.33 ,$204.91 ,$176.54 ,$412.29 ,$714.62 ,$194.15 ,$175.30 ,"$33,588.13 ","$16,794.07 ","$8,397.03 "
3/30/22 0:00,"$5,575.95 ","$3,526.91 ","$4,804.88 ","$2,687.35 ","$3,307.97 ","$1,816.35 ","$1,522.53 ","$2,446.72 ","$1,879.92 ","$1,997.28 ","$1,881.32 ","$1,902.92 ",$544.04 ,$273.25 ,$264.18 ,$451.00 ,$427.30 ,$257.82 ,$289.68 ,"$35,857.37 ","$17,928.69 ","$8,964.34 "
3/31/22 0:00,"$5,929.30 ","$3,487.68 ","$4,998.35 ","$2,801.06 ","$3,429.47 ","$1,186.97 ","$1,858.80 ","$2,193.56 ","$1,616.89 ","$1,477.80 ","$1,783.45 ","$1,803.94 ",$392.81 ,$214.80 ,$334.27 ,$365.29 ,$713.07 ,$190.13 ,$165.41 ,"$34,943.05 ","$17,471.53 ","$8,735.76 "
4/1/22 0:00,"$5,318.57 ","$3,000.55 ","$4,847.31 ","$2,518.37 ","$3,315.15 ","$1,674.55 ","$1,224.74 ","$2,932.64 ","$1,258.43 ","$1,726.24 ","$1,781.59 ","$1,517.84 ",$274.01 ,$221.77 ,$279.76 ,$396.40 ,$437.80 ,$277.68 ,$266.14 ,"$33,269.54 ","$16,634.77 ","$8,317.38 "
4/2/22 0:00,"$5,667.41 ","$3,425.40 ","$4,414.46 ","$2,294.32 ","$3,070.17 ","$1,277.07 ","$1,537.74 ","$2,239.22 ","$1,351.48 ","$1,096.42 ","$1,668.62 ","$1,132.45 ",$672.48 ,$286.13 ,$282.77 ,$429.95 ,$544.35 ,$280.38 ,$304.22 ,"$31,975.04 ","$15,987.52 ","$7,993.76 "
4/3/22 0:00,"$5,131.80 ","$3,063.55 ","$4,127.50 ","$2,638.08 ","$3,500.76 ","$1,135.35 ","$1,894.16 ","$2,778.74 ","$1,748.80 ","$1,504.93 ","$1,580.37 ","$1,892.34 ",$694.75 ,$212.39 ,$321.68 ,$381.35 ,$534.34 ,$302.95 ,$217.50 ,"$33,661.34 ","$16,830.67 ","$8,415.33 "
4/4/22 0:00,"$5,716.33 ","$3,208.25 ","$4,840.64 ","$2,585.11 ","$3,963.60 ","$1,930.30 ","$1,704.15 ","$2,024.69 ","$1,366.82 ","$1,504.10 ","$1,586.53 ","$1,489.72 ",$234.96 ,$229.47 ,$290.02 ,$381.90 ,$778.64 ,$255.16 ,$271.36 ,"$34,361.75 ","$17,180.88 ","$8,590.44 "
4/5/22 0:00,"$5,289.41 ","$3,932.39 ","$4,059.76 ","$2,901.56 ","$3,611.78 ","$1,595.02 ","$1,806.87 ","$2,183.48 ","$1,008.07 ","$1,122.86 ","$1,528.80 ","$1,407.88 ",$227.83 ,$236.99 ,$225.19 ,$385.65 ,$608.30 ,$316.51 ,$214.71 ,"$32,663.06 ","$16,331.53 ","$8,165.76 "
4/6/22 0:00,"$5,183.19 ","$3,215.40 ","$4,350.27 ","$2,052.41 ","$3,300.03 ","$1,890.63 ","$1,222.09 ","$2,818.87 ","$1,105.52 ","$1,351.61 ","$1,902.67 ","$1,547.75 ",$381.34 ,$291.00 ,$310.67 ,$460.30 ,$428.23 ,$302.38 ,$212.13 ,"$32,326.49 ","$16,163.24 ","$8,081.62 "
4/7/22 0:00,"$5,586.51 ","$3,858.34 ","$4,919.74 ","$2,910.13 ","$3,956.15 ","$1,306.60 ","$1,572.78 ","$2,536.43 ","$1,285.34 ","$1,891.46 ","$1,871.97 ","$1,213.55 ",$669.73 ,$214.29 ,$174.80 ,$440.48 ,$508.99 ,$253.35 ,$216.49 ,"$35,387.13 ","$17,693.57 ","$8,846.78 "
4/8/22 0:00,"$5,020.11 ","$3,802.89 ","$4,960.77 ","$2,534.43 ","$3,389.24 ","$1,829.84 ","$1,324.04 ","$2,646.11 ","$1,393.17 ","$1,690.21 ","$1,928.36 ","$1,336.19 ",$389.98 ,$261.69 ,$324.29 ,$474.41 ,$599.96 ,$320.47 ,$279.72 ,"$34,505.88 ","$17,252.94 ","$8,626.47 "
4/9/22 0:00,"$5,828.94 ","$3,159.15 ","$4,640.56 ","$2,015.68 ","$3,697.52 ","$1,941.68 ","$1,658.92 ","$2,428.90 ","$1,364.32 ","$1,731.67 ","$1,852.07 ","$1,735.51 ",$314.41 ,$220.29 ,$251.83 ,$546.20 ,$826.37 ,$174.54 ,$273.58 ,"$34,662.14 ","$17,331.07 ","$8,665.54 "
4/10/22 0:00,"$5,004.70 ","$3,605.71 ","$4,688.65 ","$2,344.70 ","$3,634.11 ","$1,395.18 ","$1,522.61 ","$2,435.63 ","$1,806.43 ","$1,878.29 ","$1,583.89 ","$1,563.47 ",$688.11 ,$228.88 ,$259.16 ,$471.40 ,$508.59 ,$178.05 ,$332.56 ,"$34,130.12 ","$17,065.06 ","$8,532.53 "
4/11/22 0:00,"$5,677.82 ","$3,115.66 ","$4,042.45 ","$2,724.33 ","$3,952.91 ","$1,904.13 ","$1,625.49 ","$2,125.40 ","$1,221.58 ","$1,310.29 ","$1,867.98 ","$1,762.28 ",$316.78 ,$244.51 ,$334.54 ,$395.05 ,$748.93 ,$347.98 ,$313.88 ,"$34,031.99 ","$17,016.00 ","$8,508.00 "
4/12/22 0:00,"$5,270.01 ","$3,727.89 ","$4,514.48 ","$2,488.43 ","$3,914.60 ","$1,335.09 ","$1,617.67 ","$2,170.99 ","$1,410.31 ","$1,789.94 ","$1,778.93 ","$1,761.96 ",$542.34 ,$254.72 ,$286.54 ,$403.08 ,$478.72 ,$176.16 ,$266.16 ,"$34,188.02 ","$17,094.01 ","$8,547.01 "
4/13/22 0:00,"$5,735.19 ","$3,637.46 ","$4,546.87 ","$2,980.16 ","$3,148.00 ","$1,324.60 ","$1,736.44 ","$2,919.00 ","$1,814.23 ","$1,096.54 ","$1,554.34 ","$1,753.58 ",$255.85 ,$217.54 ,$165.63 ,$389.49 ,$689.05 ,$276.14 ,$273.22 ,"$34,513.33 ","$17,256.66 ","$8,628.33 "
4/14/22 0:00,"$5,962.19 ","$3,811.94 ","$4,340.10 ","$2,422.61 ","$3,085.69 ","$1,995.73 ","$1,798.88 ","$2,457.63 ","$1,793.44 ","$1,577.55 ","$1,952.56 ","$1,144.19 ",$516.07 ,$259.55 ,$200.58 ,$505.37 ,$501.51 ,$277.80 ,$260.51 ,"$34,863.90 ","$17,431.95 ","$8,715.98 "
4/15/22 0:00,"$5,248.75 ","$3,479.38 ","$4,068.60 ","$2,326.64 ","$3,809.64 ","$1,952.41 ","$1,061.88 ","$2,472.46 ","$1,205.23 ","$1,534.15 ","$1,951.16 ","$1,650.20 ",$272.48 ,$260.72 ,$292.15 ,$449.36 ,$747.39 ,$227.42 ,$285.53 ,"$33,295.55 ","$16,647.78 ","$8,323.89 "
4/16/22 0:00,"$5,576.16 ","$3,914.86 ","$4,228.91 ","$2,821.67 ","$3,904.94 ","$1,228.62 ","$1,948.38 ","$2,666.33 ","$1,364.07 ","$1,431.19 ","$1,813.93 ","$1,480.18 ",$339.35 ,$240.85 ,$168.62 ,$372.72 ,$644.13 ,$237.13 ,$234.90 ,"$34,616.94 ","$17,308.47 ","$8,654.23 "
4/17/22 0:00,"$5,592.04 ","$3,049.35 ","$4,357.98 ","$2,547.91 ","$3,492.97 ","$1,837.20 ","$1,406.44 ","$2,014.13 ","$1,156.31 ","$1,209.17 ","$1,709.82 ","$1,062.09 ",$418.25 ,$220.07 ,$202.26 ,$524.74 ,$801.67 ,$253.40 ,$343.00 ,"$32,198.80 ","$16,099.40 ","$8,049.70 "
4/18/22 0:00,"$5,572.25 ","$3,292.89 ","$4,435.14 ","$2,682.33 ","$3,690.76 ","$1,342.46 ","$1,170.10 ","$2,532.69 ","$1,090.10 ","$1,427.53 ","$1,618.96 ","$1,835.05 ",$582.51 ,$233.39 ,$202.74 ,$429.14 ,$448.05 ,$245.34 ,$152.47 ,"$32,983.90 ","$16,491.95 ","$8,245.97 "
4/19/22 0:00,"$5,223.08 ","$3,715.05 ","$4,590.93 ","$2,805.70 ","$3,069.79 ","$1,979.24 ","$1,921.98 ","$2,885.34 ","$1,554.19 ","$1,844.28 ","$1,548.80 ","$1,219.72 ",$477.58 ,$209.80 ,$291.54 ,$471.92 ,$485.18 ,$276.09 ,$180.64 ,"$34,750.85 ","$17,375.42 ","$8,687.71 "
4/20/22 0:00,"$5,952.75 ","$3,418.11 ","$4,722.39 ","$2,671.43 ","$3,219.80 ","$1,849.82 ","$1,783.99 ","$2,417.30 ","$1,319.49 ","$1,730.70 ","$1,903.00 ","$1,012.94 ",$290.04 ,$274.48 ,$160.32 ,$544.92 ,$744.81 ,$162.70 ,$187.35 ,"$34,366.34 ","$17,183.17 ","$8,591.58 "
4/21/22 0:00,"$5,447.13 ","$3,172.95 ","$4,317.63 ","$2,422.41 ","$3,149.38 ","$1,904.92 ","$1,420.35 ","$2,412.60 ","$1,513.69 ","$1,440.60 ","$1,983.38 ","$1,643.44 ",$577.45 ,$201.46 ,$219.00 ,$466.72 ,$551.19 ,$195.91 ,$179.51 ,"$33,219.72 ","$16,609.86 ","$8,304.93 "
4/22/22 0:00,"$5,846.41 ","$3,107.21 ","$4,328.95 ","$2,124.80 ","$3,601.16 ","$1,573.67 ","$1,599.91 ","$2,453.31 ","$1,587.91 ","$1,967.59 ","$1,507.02 ","$1,172.11 ",$518.86 ,$233.18 ,$235.27 ,$451.62 ,$431.26 ,$263.37 ,$268.26 ,"$33,271.87 ","$16,635.94 ","$8,317.97 "
4/23/22 0:00,"$5,699.48 ","$3,817.34 ","$4,019.69 ","$2,580.25 ","$3,197.54 ","$1,294.15 ","$1,226.20 ","$2,855.10 ","$1,606.19 ","$1,785.29 ","$1,739.68 ","$1,061.71 ",$209.61 ,$292.43 ,$164.66 ,$531.57 ,$716.39 ,$262.52 ,$153.72 ,"$33,213.52 ","$16,606.76 ","$8,303.38 "
4/24/22 0:00,"$5,297.44 ","$3,473.14 ","$4,040.87 ","$2,897.43 ","$3,059.85 ","$1,197.53 ","$1,413.13 ","$2,610.00 ","$1,940.77 ","$1,044.26 ","$1,553.02 ","$1,933.77 ",$232.80 ,$218.75 ,$241.68 ,$529.09 ,$461.07 ,$198.31 ,$170.40 ,"$32,513.31 ","$16,256.66 ","$8,128.33 "
4/25/22 0:00,"$5,813.80 ","$3,882.28 ","$4,257.82 ","$2,418.89 ","$3,302.21 ","$1,527.87 ","$1,400.94 ","$2,747.35 ","$1,234.65 ","$1,750.74 ","$1,709.27 ","$1,148.48 ",$246.06 ,$252.35 ,$256.28 ,$441.17 ,$453.64 ,$168.59 ,$175.70 ,"$33,188.09 ","$16,594.04 ","$8,297.02 "
4/26/22 0:00,"$5,396.51 ","$3,733.29 ","$4,740.24 ","$2,910.73 ","$3,677.21 ","$1,671.52 ","$1,754.04 ","$2,718.15 ","$1,898.09 ","$1,718.54 ","$1,790.31 ","$1,520.05 ",$324.75 ,$214.92 ,$344.16 ,$486.51 ,$626.28 ,$191.91 ,$311.22 ,"$36,028.43 ","$18,014.22 ","$9,007.11 "
4/27/22 0:00,"$5,881.10 ","$3,409.73 ","$4,628.31 ","$2,503.53 ","$3,577.86 ","$1,741.79 ","$1,431.72 ","$2,050.86 ","$1,051.31 ","$1,049.22 ","$1,714.55 ","$1,367.30 ",$338.36 ,$294.98 ,$324.70 ,$485.56 ,$585.40 ,$255.93 ,$318.52 ,"$33,010.73 ","$16,505.37 ","$8,252.68 "
4/28/22 0:00,"$5,581.27 ","$3,373.51 ","$4,769.79 ","$2,620.84 ","$3,330.72 ","$1,170.38 ","$1,754.87 ","$2,976.70 ","$1,030.38 ","$1,926.56 ","$1,508.61 ","$1,044.74 ",$538.74 ,$282.06 ,$336.11 ,$409.29 ,$478.30 ,$226.42 ,$282.18 ,"$33,641.47 ","$16,820.74 ","$8,410.37 "
4/29/22 0:00,"$5,881.74 ","$3,515.64 ","$4,768.92 ","$2,832.99 ","$3,833.48 ","$1,535.89 ","$1,790.08 ","$2,706.21 ","$1,108.77 ","$1,467.04 ","$1,993.92 ","$1,314.35 ",$525.16 ,$231.26 ,$204.15 ,$382.66 ,$701.76 ,$209.16 ,$228.48 ,"$35,231.66 ","$17,615.83 ","$8,807.92 "
4/30/22 0:00,"$5,692.53 ","$3,889.06 ","$4,856.57 ","$2,564.60 ","$3,276.27 ","$1,436.11 ","$1,385.62 ","$2,580.13 ","$1,643.69 ","$1,239.13 ","$1,962.90 ","$1,350.47 ",$636.00 ,$275.19 ,$180.03 ,$463.76 ,$586.97 ,$159.69 ,$298.39 ,"$34,477.11 ","$17,238.56 ","$8,619.28 "
5/1/22 0:00,"$5,725.25 ","$3,737.28 ","$4,720.32 ","$2,090.97 ","$3,260.55 ","$1,208.22 ","$1,440.06 ","$2,045.18 ","$1,530.29 ","$1,448.23 ","$1,886.19 ","$1,493.44 ",$607.66 ,$256.74 ,$277.70 ,$357.22 ,$708.32 ,$160.53 ,$320.08 ,"$33,274.23 ","$16,637.12 ","$8,318.56 "
5/2/22 0:00,"$5,501.32 ","$3,005.15 ","$4,979.01 ","$2,980.98 ","$3,559.95 ","$1,552.96 ","$1,520.72 ","$2,918.08 ","$1,162.12 ","$1,833.78 ","$1,700.34 ","$1,706.73 ",$594.28 ,$222.17 ,$190.30 ,$514.58 ,$572.27 ,$312.53 ,$224.41 ,"$35,051.68 ","$17,525.84 ","$8,762.92 "
5/3/22 0:00,"$5,956.08 ","$3,694.16 ","$4,898.83 ","$2,245.85 ","$3,478.22 ","$1,275.91 ","$1,003.51 ","$2,469.56 ","$1,147.90 ","$1,250.51 ","$1,844.75 ","$1,999.98 ",$494.45 ,$213.44 ,$267.30 ,$502.13 ,$771.64 ,$259.96 ,$284.83 ,"$34,059.01 ","$17,029.50 ","$8,514.75 "
5/4/22 0:00,"$5,643.99 ","$3,919.51 ","$4,586.72 ","$2,710.51 ","$3,445.97 ","$1,535.05 ","$1,195.06 ","$2,911.19 ","$1,529.43 ","$1,914.09 ","$1,854.88 ","$1,518.57 ",$253.32 ,$224.92 ,$189.14 ,$491.77 ,$658.33 ,$336.68 ,$288.73 ,"$35,207.86 ","$17,603.93 ","$8,801.97 "
5/5/22 0:00,"$5,423.86 ","$3,710.46 ","$4,588.16 ","$2,505.11 ","$3,155.79 ","$1,200.11 ","$1,847.14 ","$2,418.41 ","$1,959.01 ","$1,064.74 ","$1,670.13 ","$1,942.75 ",$543.87 ,$262.90 ,$163.03 ,$535.63 ,$765.32 ,$199.14 ,$225.97 ,"$34,181.53 ","$17,090.76 ","$8,545.38 "
5/6/22 0:00,"$5,606.39 ","$3,177.01 ","$4,034.27 ","$2,478.77 ","$3,504.65 ","$1,899.94 ","$1,760.94 ","$2,577.31 ","$1,182.73 ","$1,089.36 ","$1,519.84 ","$1,527.45 ",$351.16 ,$295.48 ,$239.78 ,$541.60 ,$681.71 ,$177.77 ,$157.12 ,"$32,803.28 ","$16,401.64 ","$8,200.82 "
5/7/22 0:00,"$5,019.19 ","$3,483.52 ","$4,998.53 ","$2,243.94 ","$3,259.02 ","$1,338.10 ","$1,077.15 ","$2,893.72 ","$1,259.13 ","$1,599.32 ","$1,811.16 ","$1,593.68 ",$591.70 ,$277.69 ,$277.29 ,$443.44 ,$562.76 ,$156.01 ,$246.52 ,"$33,131.87 ","$16,565.93 ","$8,282.97 "
5/8/22 0:00,"$5,301.57 ","$3,140.32 ","$4,131.58 ","$2,722.15 ","$3,392.18 ","$1,610.33 ","$1,634.90 ","$2,460.83 ","$1,120.58 ","$1,509.80 ","$1,974.04 ","$1,139.07 ",$383.34 ,$290.35 ,$168.83 ,$484.96 ,$574.49 ,$268.70 ,$226.54 ,"$32,534.56 ","$16,267.28 ","$8,133.64 "
5/9/22 0:00,"$5,660.17 ","$3,359.00 ","$4,740.35 ","$2,112.79 ","$3,733.57 ","$1,121.93 ","$1,020.74 ","$2,179.53 ","$1,594.60 ","$1,671.51 ","$1,873.89 ","$1,570.83 ",$267.20 ,$219.41 ,$259.94 ,$544.92 ,$763.35 ,$268.71 ,$332.12 ,"$33,294.56 ","$16,647.28 ","$8,323.64 "
5/10/22 0:00,"$5,290.08 ","$3,937.12 ","$4,821.02 ","$2,990.45 ","$3,936.86 ","$1,630.02 ","$1,534.20 ","$2,425.06 ","$1,926.77 ","$1,043.45 ","$1,613.99 ","$1,260.56 ",$502.65 ,$291.46 ,$237.37 ,$520.69 ,$413.15 ,$193.04 ,$164.69 ,"$34,732.63 ","$17,366.32 ","$8,683.16 "
5/11/22 0:00,"$5,618.02 ","$3,923.31 ","$4,373.05 ","$2,845.37 ","$3,773.86 ","$1,272.04 ","$1,161.48 ","$2,381.63 ","$1,238.02 ","$1,260.24 ","$1,777.91 ","$1,274.05 ",$641.40 ,$208.47 ,$201.05 ,$480.83 ,$477.91 ,$231.72 ,$347.03 ,"$33,487.39 ","$16,743.70 ","$8,371.85 "
5/12/22 0:00,"$5,428.77 ","$3,282.84 ","$4,196.85 ","$2,534.51 ","$3,405.63 ","$1,956.53 ","$1,853.45 ","$2,730.86 ","$1,472.42 ","$1,703.14 ","$1,695.11 ","$1,433.88 ",$287.93 ,$294.42 ,$184.38 ,$437.90 ,$683.29 ,$173.95 ,$287.99 ,"$34,043.85 ","$17,021.92 ","$8,510.96 "
5/13/22 0:00,"$5,135.47 ","$3,339.63 ","$4,098.76 ","$2,424.55 ","$3,593.03 ","$1,394.15 ","$1,614.82 ","$2,840.73 ","$1,907.61 ","$1,344.40 ","$1,773.25 ","$1,653.74 ",$347.21 ,$214.12 ,$196.87 ,$498.51 ,$734.54 ,$179.49 ,$332.57 ,"$33,623.45 ","$16,811.72 ","$8,405.86 "
5/14/22 0:00,"$5,298.28 ","$3,600.21 ","$4,748.61 ","$2,286.46 ","$3,746.50 ","$1,607.41 ","$1,063.98 ","$2,011.33 ","$1,708.28 ","$1,304.65 ","$1,862.03 ","$1,617.33 ",$332.22 ,$236.15 ,$329.32 ,$361.70 ,$783.56 ,$276.23 ,$192.74 ,"$33,366.99 ","$16,683.50 ","$8,341.75 "
5/15/22 0:00,"$5,569.96 ","$3,963.20 ","$4,452.65 ","$2,501.59 ","$3,414.22 ","$1,215.81 ","$1,641.25 ","$2,494.82 ","$1,528.29 ","$1,819.78 ","$1,743.36 ","$1,306.28 ",$591.14 ,$234.56 ,$156.37 ,$354.64 ,$746.95 ,$213.10 ,$281.99 ,"$34,229.96 ","$17,114.98 ","$8,557.49 "
5/16/22 0:00,"$5,590.87 ","$3,147.80 ","$4,713.72 ","$2,879.42 ","$3,360.25 ","$1,861.48 ","$1,892.20 ","$2,267.27 ","$1,639.31 ","$1,796.06 ","$1,956.16 ","$1,028.75 ",$276.09 ,$232.99 ,$179.50 ,$500.72 ,$841.67 ,$210.44 ,$188.31 ,"$34,563.01 ","$17,281.50 ","$8,640.75 "
5/17/22 0:00,"$5,574.33 ","$3,256.92 ","$4,915.41 ","$2,275.01 ","$3,135.24 ","$1,804.33 ","$1,733.71 ","$2,164.43 ","$1,730.84 ","$1,744.99 ","$1,846.06 ","$1,244.05 ",$420.19 ,$273.66 ,$253.63 ,$375.90 ,$813.94 ,$270.01 ,$301.85 ,"$34,134.50 ","$17,067.25 ","$8,533.62 "
5/18/22 0:00,"$5,653.20 ","$3,873.56 ","$4,146.58 ","$2,500.54 ","$3,736.26 ","$1,245.64 ","$1,115.20 ","$2,665.71 ","$1,728.48 ","$1,627.63 ","$1,676.16 ","$1,452.83 ",$388.30 ,$283.95 ,$286.53 ,$512.38 ,$589.42 ,$199.34 ,$155.80 ,"$33,837.51 ","$16,918.75 ","$8,459.38 "
5/19/22 0:00,"$5,652.10 ","$3,491.89 ","$4,919.17 ","$2,234.55 ","$3,838.51 ","$1,911.05 ","$1,665.09 ","$2,835.55 ","$1,484.98 ","$1,954.41 ","$1,806.17 ","$1,909.52 ",$584.67 ,$257.05 ,$232.06 ,$428.89 ,$754.83 ,$153.21 ,$234.03 ,"$36,347.73 ","$18,173.86 ","$9,086.93 "
5/20/22 0:00,"$5,431.42 ","$3,898.96 ","$4,411.63 ","$2,337.15 ","$3,316.58 ","$1,040.16 ","$1,610.70 ","$2,544.41 ","$1,281.48 ","$1,021.06 ","$1,727.69 ","$1,610.36 ",$419.71 ,$254.61 ,$198.07 ,$540.30 ,$533.21 ,$211.10 ,$210.28 ,"$32,598.88 ","$16,299.44 ","$8,149.72 "
